"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"388","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-04-01,27
"389","Barking and Dagenham","E09000002","Robbery",2014-04-01,32
"390","Barking and Dagenham","E09000002","Sexual Offences",2014-04-01,28
"391","Barking and Dagenham","E09000002","Theft and Handling",2014-04-01,443
"392","Barking and Dagenham","E09000002","Violence Against the Person",2014-04-01,364
"393","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-05-01,135
"394","Barking and Dagenham","E09000002","Burglary",2014-05-01,138
"395","Barking and Dagenham","E09000002","Drug Offences",2014-05-01,88
"396","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-05-01,25
"397","Barking and Dagenham","E09000002","Robbery",2014-05-01,34
"398","Barking and Dagenham","E09000002","Sexual Offences",2014-05-01,33
"399","Barking and Dagenham","E09000002","Theft and Handling",2014-05-01,449
"400","Barking and Dagenham","E09000002","Violence Against the Person",2014-05-01,344
"401","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-06-01,138
"402","Barking and Dagenham","E09000002","Burglary",2014-06-01,131
"403","Barking and Dagenham","E09000002","Drug Offences",2014-06-01,74
"404","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-06-01,23
"405","Barking and Dagenham","E09000002","Robbery",2014-06-01,34
"406","Barking and Dagenham","E09000002","Sexual Offences",2014-06-01,39
"407","Barking and Dagenham","E09000002","Theft and Handling",2014-06-01,393
"408","Barking and Dagenham","E09000002","Violence Against the Person",2014-06-01,454
"409","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-07-01,148
"410","Barking and Dagenham","E09000002","Burglary",2014-07-01,155
"411","Barking and Dagenham","E09000002","Drug Offences",2014-07-01,59
"412","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-07-01,34
"413","Barking and Dagenham","E09000002","Robbery",2014-07-01,35
"414","Barking and Dagenham","E09000002","Sexual Offences",2014-07-01,27
"415","Barking and Dagenham","E09000002","Theft and Handling",2014-07-01,384
"416","Barking and Dagenham","E09000002","Violence Against the Person",2014-07-01,488
"417","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-08-01,169
"418","Barking and Dagenham","E09000002","Burglary",2014-08-01,158
"419","Barking and Dagenham","E09000002","Drug Offences",2014-08-01,66
"420","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-08-01,26
"421","Barking and Dagenham","E09000002","Robbery",2014-08-01,36
"422","Barking and Dagenham","E09000002","Sexual Offences",2014-08-01,20
"423","Barking and Dagenham","E09000002","Theft and Handling",2014-08-01,391
"424","Barking and Dagenham","E09000002","Violence Against the Person",2014-08-01,373
"425","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-09-01,135
"426","Barking and Dagenham","E09000002","Burglary",2014-09-01,129
"427","Barking and Dagenham","E09000002","Drug Offences",2014-09-01,60
"428","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-09-01,31
"429","Barking and Dagenham","E09000002","Robbery",2014-09-01,45
"430","Barking and Dagenham","E09000002","Sexual Offences",2014-09-01,33
"431","Barking and Dagenham","E09000002","Theft and Handling",2014-09-01,432
"432","Barking and Dagenham","E09000002","Violence Against the Person",2014-09-01,476
"433","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-10-01,155
"434","Barking and Dagenham","E09000002","Burglary",2014-10-01,153
"435","Barking and Dagenham","E09000002","Drug Offences",2014-10-01,77
"436","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-10-01,34
"437","Barking and Dagenham","E09000002","Robbery",2014-10-01,50
"438","Barking and Dagenham","E09000002","Sexual Offences",2014-10-01,30
"439","Barking and Dagenham","E09000002","Theft and Handling",2014-10-01,393
"440","Barking and Dagenham","E09000002","Violence Against the Person",2014-10-01,428
"441","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-11-01,128
"442","Barking and Dagenham","E09000002","Burglary",2014-11-01,222
"443","Barking and Dagenham","E09000002","Drug Offences",2014-11-01,75
"444","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-11-01,37
"445","Barking and Dagenham","E09000002","Robbery",2014-11-01,38
"446","Barking and Dagenham","E09000002","Sexual Offences",2014-11-01,24
"447","Barking and Dagenham","E09000002","Theft and Handling",2014-11-01,451
"448","Barking and Dagenham","E09000002","Violence Against the Person",2014-11-01,473
"449","Barking and Dagenham","E09000002","Arson and Criminal Damage",2014-12-01,123
"450","Barking and Dagenham","E09000002","Burglary",2014-12-01,167
"451","Barking and Dagenham","E09000002","Drug Offences",2014-12-01,51
"452","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2014-12-01,28
"453","Barking and Dagenham","E09000002","Robbery",2014-12-01,42
"454","Barking and Dagenham","E09000002","Sexual Offences",2014-12-01,27
"455","Barking and Dagenham","E09000002","Theft and Handling",2014-12-01,421
"456","Barking and Dagenham","E09000002","Violence Against the Person",2014-12-01,403
"457","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-01-01,121
"458","Barking and Dagenham","E09000002","Burglary",2015-01-01,182
"459","Barking and Dagenham","E09000002","Drug Offences",2015-01-01,85
"460","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-01-01,22
"461","Barking and Dagenham","E09000002","Robbery",2015-01-01,51
"462","Barking and Dagenham","E09000002","Sexual Offences",2015-01-01,37
"463","Barking and Dagenham","E09000002","Theft and Handling",2015-01-01,343
"464","Barking and Dagenham","E09000002","Violence Against the Person",2015-01-01,428
"465","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-02-01,123
"466","Barking and Dagenham","E09000002","Burglary",2015-02-01,138
"467","Barking and Dagenham","E09000002","Drug Offences",2015-02-01,74
"468","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-02-01,26
"469","Barking and Dagenham","E09000002","Robbery",2015-02-01,37
"470","Barking and Dagenham","E09000002","Sexual Offences",2015-02-01,33
"471","Barking and Dagenham","E09000002","Theft and Handling",2015-02-01,382
"472","Barking and Dagenham","E09000002","Violence Against the Person",2015-02-01,376
"473","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-03-01,162
"474","Barking and Dagenham","E09000002","Burglary",2015-03-01,169
"475","Barking and Dagenham","E09000002","Drug Offences",2015-03-01,77
"476","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-03-01,37
"477","Barking and Dagenham","E09000002","Robbery",2015-03-01,46
"478","Barking and Dagenham","E09000002","Sexual Offences",2015-03-01,45
"479","Barking and Dagenham","E09000002","Theft and Handling",2015-03-01,446
"480","Barking and Dagenham","E09000002","Violence Against the Person",2015-03-01,524
"481","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-04-01,143
"482","Barking and Dagenham","E09000002","Burglary",2015-04-01,106
"483","Barking and Dagenham","E09000002","Drug Offences",2015-04-01,74
"484","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-04-01,26
"485","Barking and Dagenham","E09000002","Robbery",2015-04-01,42
"486","Barking and Dagenham","E09000002","Sexual Offences",2015-04-01,23
"487","Barking and Dagenham","E09000002","Theft and Handling",2015-04-01,428
"488","Barking and Dagenham","E09000002","Violence Against the Person",2015-04-01,467
"489","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-05-01,187
"490","Barking and Dagenham","E09000002","Burglary",2015-05-01,100
"491","Barking and Dagenham","E09000002","Drug Offences",2015-05-01,85
"492","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-05-01,31
"493","Barking and Dagenham","E09000002","Robbery",2015-05-01,51
"494","Barking and Dagenham","E09000002","Sexual Offences",2015-05-01,29
"495","Barking and Dagenham","E09000002","Theft and Handling",2015-05-01,435
"496","Barking and Dagenham","E09000002","Violence Against the Person",2015-05-01,549
"497","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-06-01,145
"498","Barking and Dagenham","E09000002","Burglary",2015-06-01,94
"499","Barking and Dagenham","E09000002","Drug Offences",2015-06-01,95
"500","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-06-01,28
"501","Barking and Dagenham","E09000002","Robbery",2015-06-01,41
"502","Barking and Dagenham","E09000002","Sexual Offences",2015-06-01,31
"503","Barking and Dagenham","E09000002","Theft and Handling",2015-06-01,445
"504","Barking and Dagenham","E09000002","Violence Against the Person",2015-06-01,518
"505","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-07-01,175
"506","Barking and Dagenham","E09000002","Burglary",2015-07-01,131
"507","Barking and Dagenham","E09000002","Drug Offences",2015-07-01,78
"508","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-07-01,22
"509","Barking and Dagenham","E09000002","Robbery",2015-07-01,47
"510","Barking and Dagenham","E09000002","Sexual Offences",2015-07-01,36
"511","Barking and Dagenham","E09000002","Theft and Handling",2015-07-01,491
"512","Barking and Dagenham","E09000002","Violence Against the Person",2015-07-01,554
"513","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-08-01,145
"514","Barking and Dagenham","E09000002","Burglary",2015-08-01,145
"515","Barking and Dagenham","E09000002","Drug Offences",2015-08-01,65
"516","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-08-01,39
"517","Barking and Dagenham","E09000002","Robbery",2015-08-01,44
"518","Barking and Dagenham","E09000002","Sexual Offences",2015-08-01,25
"519","Barking and Dagenham","E09000002","Theft and Handling",2015-08-01,432
"520","Barking and Dagenham","E09000002","Violence Against the Person",2015-08-01,477
"521","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-09-01,147
"522","Barking and Dagenham","E09000002","Burglary",2015-09-01,127
"523","Barking and Dagenham","E09000002","Drug Offences",2015-09-01,80
"524","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-09-01,35
"525","Barking and Dagenham","E09000002","Robbery",2015-09-01,52
"526","Barking and Dagenham","E09000002","Sexual Offences",2015-09-01,26
"527","Barking and Dagenham","E09000002","Theft and Handling",2015-09-01,418
"528","Barking and Dagenham","E09000002","Violence Against the Person",2015-09-01,517
"529","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-10-01,124
"530","Barking and Dagenham","E09000002","Burglary",2015-10-01,138
"531","Barking and Dagenham","E09000002","Drug Offences",2015-10-01,79
"532","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-10-01,36
"533","Barking and Dagenham","E09000002","Robbery",2015-10-01,50
"534","Barking and Dagenham","E09000002","Sexual Offences",2015-10-01,30
"535","Barking and Dagenham","E09000002","Theft and Handling",2015-10-01,410
"536","Barking and Dagenham","E09000002","Violence Against the Person",2015-10-01,495
"537","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-11-01,169
"538","Barking and Dagenham","E09000002","Burglary",2015-11-01,148
"539","Barking and Dagenham","E09000002","Drug Offences",2015-11-01,76
"540","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-11-01,28
"541","Barking and Dagenham","E09000002","Robbery",2015-11-01,41
"542","Barking and Dagenham","E09000002","Sexual Offences",2015-11-01,46
"543","Barking and Dagenham","E09000002","Theft and Handling",2015-11-01,475
"544","Barking and Dagenham","E09000002","Violence Against the Person",2015-11-01,500
"545","Barking and Dagenham","E09000002","Arson and Criminal Damage",2015-12-01,182
"546","Barking and Dagenham","E09000002","Burglary",2015-12-01,151
"547","Barking and Dagenham","E09000002","Drug Offences",2015-12-01,79
"548","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2015-12-01,25
"549","Barking and Dagenham","E09000002","Robbery",2015-12-01,51
"550","Barking and Dagenham","E09000002","Sexual Offences",2015-12-01,45
"551","Barking and Dagenham","E09000002","Theft and Handling",2015-12-01,431
"552","Barking and Dagenham","E09000002","Violence Against the Person",2015-12-01,495
"553","Barking and Dagenham","E09000002","Arson and Criminal Damage",2016-01-01,167
"554","Barking and Dagenham","E09000002","Burglary",2016-01-01,147
"555","Barking and Dagenham","E09000002","Drug Offences",2016-01-01,83
"556","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2016-01-01,30
"557","Barking and Dagenham","E09000002","Robbery",2016-01-01,50
"558","Barking and Dagenham","E09000002","Sexual Offences",2016-01-01,34
"559","Barking and Dagenham","E09000002","Theft and Handling",2016-01-01,423
"560","Barking and Dagenham","E09000002","Violence Against the Person",2016-01-01,477
"561","Barking and Dagenham","E09000002","Arson and Criminal Damage",2016-02-01,181
"562","Barking and Dagenham","E09000002","Burglary",2016-02-01,139
"563","Barking and Dagenham","E09000002","Drug Offences",2016-02-01,84
"564","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2016-02-01,33
"565","Barking and Dagenham","E09000002","Robbery",2016-02-01,49
"566","Barking and Dagenham","E09000002","Sexual Offences",2016-02-01,32
"567","Barking and Dagenham","E09000002","Theft and Handling",2016-02-01,422
"568","Barking and Dagenham","E09000002","Violence Against the Person",2016-02-01,465
"569","Barking and Dagenham","E09000002","Arson and Criminal Damage",2016-03-01,173
"570","Barking and Dagenham","E09000002","Burglary",2016-03-01,106
"571","Barking and Dagenham","E09000002","Drug Offences",2016-03-01,70
"572","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2016-03-01,31
"573","Barking and Dagenham","E09000002","Robbery",2016-03-01,53
"574","Barking and Dagenham","E09000002","Sexual Offences",2016-03-01,42
"575","Barking and Dagenham","E09000002","Theft and Handling",2016-03-01,506
"576","Barking and Dagenham","E09000002","Violence Against the Person",2016-03-01,556
"577","Barking and Dagenham","E09000002","Arson and Criminal Damage",2016-04-01,144
"578","Barking and Dagenham","E09000002","Burglary",2016-04-01,89
"579","Barking and Dagenham","E09000002","Drug Offences",2016-04-01,85
"580","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2016-04-01,27
"581","Barking and Dagenham","E09000002","Robbery",2016-04-01,36
"582","Barking and Dagenham","E09000002","Sexual Offences",2016-04-01,39
"583","Barking and Dagenham","E09000002","Theft and Handling",2016-04-01,488
"584","Barking and Dagenham","E09000002","Violence Against the Person",2016-04-01,472
