"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"404","Barking and Dagenham","E09000002","Theft and Handling",2018-09-01,431
"405","Barking and Dagenham","E09000002","Violence Against The Person",2018-09-01,533
"406","Barking and Dagenham","E09000002","Burglary",2018-10-01,155
"407","Barking and Dagenham","E09000002","Criminal Damage",2018-10-01,145
"408","Barking and Dagenham","E09000002","Drugs",2018-10-01,61
"409","Barking and Dagenham","E09000002","Fraud or Forgery",2018-10-01,1
"410","Barking and Dagenham","E09000002","Other Notifiable Offences",2018-10-01,18
"411","Barking and Dagenham","E09000002","Robbery",2018-10-01,78
"412","Barking and Dagenham","E09000002","Sexual Offences",2018-10-01,38
"413","Barking and Dagenham","E09000002","Theft and Handling",2018-10-01,515
"414","Barking and Dagenham","E09000002","Violence Against The Person",2018-10-01,549
"415","Barking and Dagenham","E09000002","Burglary",2018-11-01,166
"416","Barking and Dagenham","E09000002","Criminal Damage",2018-11-01,114
"417","Barking and Dagenham","E09000002","Drugs",2018-11-01,70
"418","Barking and Dagenham","E09000002","Fraud or Forgery",2018-11-01,2
"419","Barking and Dagenham","E09000002","Other Notifiable Offences",2018-11-01,30
"420","Barking and Dagenham","E09000002","Robbery",2018-11-01,79
"421","Barking and Dagenham","E09000002","Sexual Offences",2018-11-01,30
"422","Barking and Dagenham","E09000002","Theft and Handling",2018-11-01,527
"423","Barking and Dagenham","E09000002","Violence Against The Person",2018-11-01,507
"424","Barking and Dagenham","E09000002","Burglary",2018-12-01,212
"425","Barking and Dagenham","E09000002","Criminal Damage",2018-12-01,93
"426","Barking and Dagenham","E09000002","Drugs",2018-12-01,63
"427","Barking and Dagenham","E09000002","Fraud or Forgery",2018-12-01,1
"428","Barking and Dagenham","E09000002","Other Notifiable Offences",2018-12-01,32
"429","Barking and Dagenham","E09000002","Robbery",2018-12-01,62
"430","Barking and Dagenham","E09000002","Sexual Offences",2018-12-01,34
"431","Barking and Dagenham","E09000002","Theft and Handling",2018-12-01,445
"432","Barking and Dagenham","E09000002","Violence Against The Person",2018-12-01,563
"433","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-01-01,100
"434","Barking and Dagenham","E09000002","Burglary",2019-01-01,161
"435","Barking and Dagenham","E09000002","Drug Offences",2019-01-01,78
"436","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-01-01,16
"437","Barking and Dagenham","E09000002","Possession of Weapons",2019-01-01,12
"438","Barking and Dagenham","E09000002","Public Order Offences",2019-01-01,54
"439","Barking and Dagenham","E09000002","Robbery",2019-01-01,81
"440","Barking and Dagenham","E09000002","Sexual Offences",2019-01-01,39
"441","Barking and Dagenham","E09000002","Theft",2019-01-01,281
"442","Barking and Dagenham","E09000002","Vehicle Offences",2019-01-01,244
"443","Barking and Dagenham","E09000002","Violence Against the Person",2019-01-01,483
"444","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-02-01,127
"445","Barking and Dagenham","E09000002","Burglary",2019-02-01,129
"446","Barking and Dagenham","E09000002","Drug Offences",2019-02-01,68
"447","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-02-01,27
"448","Barking and Dagenham","E09000002","Possession of Weapons",2019-02-01,11
"449","Barking and Dagenham","E09000002","Public Order Offences",2019-02-01,79
"450","Barking and Dagenham","E09000002","Robbery",2019-02-01,75
"451","Barking and Dagenham","E09000002","Sexual Offences",2019-02-01,41
"452","Barking and Dagenham","E09000002","Theft",2019-02-01,297
"453","Barking and Dagenham","E09000002","Vehicle Offences",2019-02-01,236
"454","Barking and Dagenham","E09000002","Violence Against the Person",2019-02-01,444
"455","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-03-01,136
"456","Barking and Dagenham","E09000002","Burglary",2019-03-01,127
"457","Barking and Dagenham","E09000002","Drug Offences",2019-03-01,107
"458","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-03-01,20
"459","Barking and Dagenham","E09000002","Possession of Weapons",2019-03-01,23
"460","Barking and Dagenham","E09000002","Public Order Offences",2019-03-01,96
"461","Barking and Dagenham","E09000002","Robbery",2019-03-01,82
"462","Barking and Dagenham","E09000002","Sexual Offences",2019-03-01,34
"463","Barking and Dagenham","E09000002","Theft",2019-03-01,303
"464","Barking and Dagenham","E09000002","Vehicle Offences",2019-03-01,211
"465","Barking and Dagenham","E09000002","Violence Against the Person",2019-03-01,486
"466","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-04-01,131
"467","Barking and Dagenham","E09000002","Burglary",2019-04-01,122
"468","Barking and Dagenham","E09000002","Drug Offences",2019-04-01,97
"469","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-04-01,22
"470","Barking and Dagenham","E09000002","Possession of Weapons",2019-04-01,11
"471","Barking and Dagenham","E09000002","Public Order Offences",2019-04-01,96
"472","Barking and Dagenham","E09000002","Robbery",2019-04-01,91
"473","Barking and Dagenham","E09000002","Sexual Offences",2019-04-01,43
"474","Barking and Dagenham","E09000002","Theft",2019-04-01,303
"475","Barking and Dagenham","E09000002","Vehicle Offences",2019-04-01,238
"476","Barking and Dagenham","E09000002","Violence Against the Person",2019-04-01,446
"477","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-05-01,149
"478","Barking and Dagenham","E09000002","Burglary",2019-05-01,134
"479","Barking and Dagenham","E09000002","Drug Offences",2019-05-01,81
"480","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-05-01,34
"481","Barking and Dagenham","E09000002","Possession of Weapons",2019-05-01,24
"482","Barking and Dagenham","E09000002","Public Order Offences",2019-05-01,110
"483","Barking and Dagenham","E09000002","Robbery",2019-05-01,131
"484","Barking and Dagenham","E09000002","Sexual Offences",2019-05-01,42
"485","Barking and Dagenham","E09000002","Theft",2019-05-01,312
"486","Barking and Dagenham","E09000002","Vehicle Offences",2019-05-01,228
"487","Barking and Dagenham","E09000002","Violence Against the Person",2019-05-01,505
"488","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-06-01,115
"489","Barking and Dagenham","E09000002","Burglary",2019-06-01,124
"490","Barking and Dagenham","E09000002","Drug Offences",2019-06-01,92
"491","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-06-01,28
"492","Barking and Dagenham","E09000002","Possession of Weapons",2019-06-01,8
"493","Barking and Dagenham","E09000002","Public Order Offences",2019-06-01,107
"494","Barking and Dagenham","E09000002","Robbery",2019-06-01,104
"495","Barking and Dagenham","E09000002","Sexual Offences",2019-06-01,52
"496","Barking and Dagenham","E09000002","Theft",2019-06-01,273
"497","Barking and Dagenham","E09000002","Vehicle Offences",2019-06-01,243
"498","Barking and Dagenham","E09000002","Violence Against the Person",2019-06-01,485
"499","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-07-01,138
"500","Barking and Dagenham","E09000002","Burglary",2019-07-01,100
"501","Barking and Dagenham","E09000002","Drug Offences",2019-07-01,98
"502","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-07-01,17
"503","Barking and Dagenham","E09000002","Possession of Weapons",2019-07-01,10
"504","Barking and Dagenham","E09000002","Public Order Offences",2019-07-01,100
"505","Barking and Dagenham","E09000002","Robbery",2019-07-01,97
"506","Barking and Dagenham","E09000002","Sexual Offences",2019-07-01,47
"507","Barking and Dagenham","E09000002","Theft",2019-07-01,321
"508","Barking and Dagenham","E09000002","Vehicle Offences",2019-07-01,219
"509","Barking and Dagenham","E09000002","Violence Against the Person",2019-07-01,599
"510","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-08-01,120
"511","Barking and Dagenham","E09000002","Burglary",2019-08-01,102
"512","Barking and Dagenham","E09000002","Drug Offences",2019-08-01,79
"513","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-08-01,30
"514","Barking and Dagenham","E09000002","Possession of Weapons",2019-08-01,8
"515","Barking and Dagenham","E09000002","Public Order Offences",2019-08-01,89
"516","Barking and Dagenham","E09000002","Robbery",2019-08-01,75
"517","Barking and Dagenham","E09000002","Sexual Offences",2019-08-01,29
"518","Barking and Dagenham","E09000002","Theft",2019-08-01,274
"519","Barking and Dagenham","E09000002","Vehicle Offences",2019-08-01,184
"520","Barking and Dagenham","E09000002","Violence Against the Person",2019-08-01,492
"521","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-09-01,112
"522","Barking and Dagenham","E09000002","Burglary",2019-09-01,117
"523","Barking and Dagenham","E09000002","Drug Offences",2019-09-01,83
"524","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-09-01,21
"525","Barking and Dagenham","E09000002","Possession of Weapons",2019-09-01,17
"526","Barking and Dagenham","E09000002","Public Order Offences",2019-09-01,93
"527","Barking and Dagenham","E09000002","Robbery",2019-09-01,80
"528","Barking and Dagenham","E09000002","Sexual Offences",2019-09-01,45
"529","Barking and Dagenham","E09000002","Theft",2019-09-01,294
"530","Barking and Dagenham","E09000002","Vehicle Offences",2019-09-01,199
"531","Barking and Dagenham","E09000002","Violence Against the Person",2019-09-01,514
"532","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-10-01,115
"533","Barking and Dagenham","E09000002","Burglary",2019-10-01,124
"534","Barking and Dagenham","E09000002","Drug Offences",2019-10-01,95
"535","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-10-01,22
"536","Barking and Dagenham","E09000002","Possession of Weapons",2019-10-01,14
"537","Barking and Dagenham","E09000002","Public Order Offences",2019-10-01,126
"538","Barking and Dagenham","E09000002","Robbery",2019-10-01,98
"539","Barking and Dagenham","E09000002","Sexual Offences",2019-10-01,61
"540","Barking and Dagenham","E09000002","Theft",2019-10-01,309
"541","Barking and Dagenham","E09000002","Vehicle Offences",2019-10-01,251
"542","Barking and Dagenham","E09000002","Violence Against the Person",2019-10-01,515
"543","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-11-01,106
"544","Barking and Dagenham","E09000002","Burglary",2019-11-01,142
"545","Barking and Dagenham","E09000002","Drug Offences",2019-11-01,99
"546","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-11-01,25
"547","Barking and Dagenham","E09000002","Possession of Weapons",2019-11-01,11
"548","Barking and Dagenham","E09000002","Public Order Offences",2019-11-01,81
"549","Barking and Dagenham","E09000002","Robbery",2019-11-01,70
"550","Barking and Dagenham","E09000002","Sexual Offences",2019-11-01,39
"551","Barking and Dagenham","E09000002","Theft",2019-11-01,310
"552","Barking and Dagenham","E09000002","Vehicle Offences",2019-11-01,228
"553","Barking and Dagenham","E09000002","Violence Against the Person",2019-11-01,474
"554","Barking and Dagenham","E09000002","Arson and Criminal Damage",2019-12-01,127
"555","Barking and Dagenham","E09000002","Burglary",2019-12-01,154
"556","Barking and Dagenham","E09000002","Drug Offences",2019-12-01,82
"557","Barking and Dagenham","E09000002","Miscellaneous Crimes Against Society",2019-12-01,20
"558","Barking and Dagenham","E09000002","Possession of Weapons",2019-12-01,6
"559","Barking and Dagenham","E09000002","Public Order Offences",2019-12-01,92
"560","Barking and Dagenham","E09000002","Robbery",2019-12-01,56
"561","Barking and Dagenham","E09000002","Sexual Offences",2019-12-01,45
"562","Barking and Dagenham","E09000002","Theft",2019-12-01,288
"563","Barking and Dagenham","E09000002","Vehicle Offences",2019-12-01,233
"564","Barking and Dagenham","E09000002","Violence Against the Person",2019-12-01,505
"565","Barnet","E09000003","Burglary",2015-01-01,371
"566","Barnet","E09000003","Criminal Damage",2015-01-01,170
"567","Barnet","E09000003","Drugs",2015-01-01,59
"568","Barnet","E09000003","Fraud or Forgery",2015-01-01,3
"569","Barnet","E09000003","Other Notifiable Offences",2015-01-01,34
"570","Barnet","E09000003","Robbery",2015-01-01,42
"571","Barnet","E09000003","Sexual Offences",2015-01-01,26
"572","Barnet","E09000003","Theft and Handling",2015-01-01,774
"573","Barnet","E09000003","Violence Against The Person",2015-01-01,502
"574","Barnet","E09000003","Burglary",2015-02-01,305
"575","Barnet","E09000003","Criminal Damage",2015-02-01,159
"576","Barnet","E09000003","Drugs",2015-02-01,63
"577","Barnet","E09000003","Fraud or Forgery",2015-02-01,6
"578","Barnet","E09000003","Other Notifiable Offences",2015-02-01,29
"579","Barnet","E09000003","Robbery",2015-02-01,43
"580","Barnet","E09000003","Sexual Offences",2015-02-01,28
"581","Barnet","E09000003","Theft and Handling",2015-02-01,685
"582","Barnet","E09000003","Violence Against The Person",2015-02-01,520
"583","Barnet","E09000003","Burglary",2015-03-01,339
"584","Barnet","E09000003","Criminal Damage",2015-03-01,211
"585","Barnet","E09000003","Drugs",2015-03-01,71
"586","Barnet","E09000003","Fraud or Forgery",2015-03-01,3
"587","Barnet","E09000003","Other Notifiable Offences",2015-03-01,35
"588","Barnet","E09000003","Robbery",2015-03-01,48
"589","Barnet","E09000003","Sexual Offences",2015-03-01,43
"590","Barnet","E09000003","Theft and Handling",2015-03-01,720
"591","Barnet","E09000003","Violence Against The Person",2015-03-01,497
"592","Barnet","E09000003","Burglary",2015-04-01,302
"593","Barnet","E09000003","Criminal Damage",2015-04-01,214
"594","Barnet","E09000003","Drugs",2015-04-01,49
"595","Barnet","E09000003","Fraud or Forgery",2015-04-01,3
"596","Barnet","E09000003","Other Notifiable Offences",2015-04-01,28
"597","Barnet","E09000003","Robbery",2015-04-01,72
"598","Barnet","E09000003","Sexual Offences",2015-04-01,33
"599","Barnet","E09000003","Theft and Handling",2015-04-01,674
"600","Barnet","E09000003","Violence Against The Person",2015-04-01,543
"601","Barnet","E09000003","Burglary",2015-05-01,306
"602","Barnet","E09000003","Criminal Damage",2015-05-01,179
"603","Barnet","E09000003","Drugs",2015-05-01,57
"604","Barnet","E09000003","Fraud or Forgery",2015-05-01,0
"605","Barnet","E09000003","Other Notifiable Offences",2015-05-01,26
"606","Barnet","E09000003","Robbery",2015-05-01,65
"607","Barnet","E09000003","Sexual Offences",2015-05-01,33
"608","Barnet","E09000003","Theft and Handling",2015-05-01,715
"609","Barnet","E09000003","Violence Against The Person",2015-05-01,581
"610","Barnet","E09000003","Burglary",2015-06-01,261
"611","Barnet","E09000003","Criminal Damage",2015-06-01,190
"612","Barnet","E09000003","Drugs",2015-06-01,54
"613","Barnet","E09000003","Fraud or Forgery",2015-06-01,7
"614","Barnet","E09000003","Other Notifiable Offences",2015-06-01,29
"615","Barnet","E09000003","Robbery",2015-06-01,61
"616","Barnet","E09000003","Sexual Offences",2015-06-01,38
"617","Barnet","E09000003","Theft and Handling",2015-06-01,853
"618","Barnet","E09000003","Violence Against The Person",2015-06-01,606
"619","Barnet","E09000003","Burglary",2015-07-01,266
"620","Barnet","E09000003","Criminal Damage",2015-07-01,190
